Company,Track,Role,URL,Status,Resume Variant,Cover Letter,Notes,Location
Apex Fintech Solutions,Finance,Product Management Intern (Software Engineering),https://careers.peak6.com/jobs/business-operation-services/austin-texas-united-states-of-america/product-management-intern-software-engineering-/JR103955,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Software Engineering Intern (AI Engineering),https://careers.peak6.com/jobs/business-operation-services/austin-texas-united-states-of-america/software-engineering-intern-ai-engineering-/JR103908,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Software Engineering Intern (Cash),https://careers.peak6.com/jobs/business-operation-services/austin-texas-united-states-of-america/software-engineering-intern-cash-/JR103863,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Senior Software Engineer (Trade Execution),https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/senior-software-engineer-trade-execution-/JR103711,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Project Management Intern (Platform & Infrastructure),https://careers.peak6.com/jobs/business-operation-services/austin-texas-united-states-of-america/project-management-intern-platform-infrastructure-/JR103890,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Software Engineer II (Front End),https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/software-engineer-ii-front-end-/JR103822,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,DevOps Engineer,https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/devops-engineer/JR100810,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Senior Site Reliability Engineer,https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/senior-site-reliability-engineer/JR100829,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Senior Software Engineer (Front-End),https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/senior-software-engineer-front-end-/JR100798,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Software Engineer I,https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/software-engineer-i/JR100828,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Senior Software Engineer (Back-End),https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/senior-software-engineer-back-end-/JR100971,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Software Engineer (Think Tank - Innovation LAB),https://careers.peak6.com/jobs/technology-management/-austin-chicago/software-engineer-think-tank-innovation-lab-/4112603,To Apply,Resume_Finance_2026,,," Austin, Chicago"
Apex Fintech Solutions,Finance,Software Engineer II - Crypto,https://careers.peak6.com/jobs/crypto/chicago-portland-dallas-austin-new-york-remote/software-engineer-ii-crypto/4048800,To Apply,Resume_Finance_2026,,,"Chicago, Portland, Dallas, Austin, New York, Remote"
Apex Fintech Solutions,Finance,Senior Software Engineer - Java or Python (PORTLAND),https://careers.peak6.com/jobs/engineering/austin-chicago-portland-dallas-new-york/senior-software-engineer-java-or-python-portland-/3592513,To Apply,Resume_Finance_2026,,,"Austin, Chicago, Portland, Dallas, New York"
Apex Fintech Solutions,Finance,Senior Software Engineer (Java or Python or Go) REMOTE,https://careers.peak6.com/jobs/engineering/dallas-chicago-portland-austin-houston-nashville-miami/senior-software-engineer-java-or-python-or-go-remote/3592280,To Apply,Resume_Finance_2026,,,"Dallas, Chicago, Portland, Austin, Houston, Nashville, Miami"
Apex Fintech Solutions,Finance,Senior Systems Engineer,https://careers.peak6.com/jobs/engineering/austin-tx-dallas-tx/senior-systems-engineer/4632332,To Apply,Resume_Finance_2026,,,"Austin, TX / Dallas, TX"
Apex Fintech Solutions,Finance,Senior Software Engineer (Advisory),https://careers.peak6.com/jobs/engineering/austin-texas/senior-software-engineer-advisory-/4625286,To Apply,Resume_Finance_2026,,,"Austin, Texas"
Apex Fintech Solutions,Finance,Software Engineering Manager - Advisory,https://careers.peak6.com/jobs/engineering/dallas-tx-austin-tx/software-engineering-manager-advisory/4625347,To Apply,Resume_Finance_2026,,,"Dallas, TX / Austin, TX"
Apex Fintech Solutions,Finance,Software Engineer I/II- Frontend,https://careers.peak6.com/jobs/product-management/sunrise-fl-jacksonville-fl-austin-tx-chicago-il/software-engineer-i-ii-frontend/4609080,To Apply,Resume_Finance_2026,,,"Sunrise, FL, Jacksonville, FL, Austin, TX, Chicago, IL"
Apex Fintech Solutions,Finance,Platform Manager (DevOps/SRE),https://careers.peak6.com/jobs/engineering/portland-or-chicago-il-remote/platform-manager-devops-sre-/3487999,To Apply,Resume_Finance_2026,,,"Portland, OR - Chicago, IL - remote"
Apex Fintech Solutions,Finance,Senior Network Engineer,https://careers.peak6.com/jobs/information-technology/chicago-austin/senior-network-engineer/4609458,To Apply,Resume_Finance_2026,,,"Chicago, Austin"
Apex Fintech Solutions,Finance,Senior Salesforce Platform Manager ,https://careers.peak6.com/jobs/sales-and-account-management/dallas-tx-new-york-ny-chicago-il-remote/senior-salesforce-platform-manager-/3425978,To Apply,Resume_Finance_2026,,,"Dallas, TX - New York, NY - Chicago, IL - remote"
Apex Fintech Solutions,Finance,"Manager, Software Engineering (Back-End)",https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/manager-software-engineering-back-end-/JR102079,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Staff Software Engineer (Back-End),https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/staff-software-engineer-back-end-/JR101934,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Software Engineer III,https://careers.peak6.com/jobs/product-management/sunrise-fl-jacksonville-fl-austin-tx-chicago-il/software-engineer-iii/4659435,To Apply,Resume_Finance_2026,,,"Sunrise, FL, Jacksonville, FL, Austin, TX, Chicago, IL"
Apex Fintech Solutions,Finance,Senior DevOps Engineer-Site Reliability,https://careers.peak6.com/jobs/engineering/chicago-dallas-los-angeles-new-york-portland-seattle/senior-devops-engineer-site-reliability/2256976,To Apply,Resume_Finance_2026,,,"Chicago, Dallas, Los Angeles, New York, Portland, Seattle"
Apex Fintech Solutions,Finance,"Senior Backend Engineer (Go, Java, Python)",https://careers.peak6.com/jobs/engineering/austin-chicago-portland-dallas-new-york/senior-backend-engineer-go-java-python-/2339680,To Apply,Resume_Finance_2026,,,"Austin, Chicago, Portland, Dallas, New York"
Apex Fintech Solutions,Finance,Software Engineer II (Order Management Team),https://careers.peak6.com/jobs/technology/new-york-new-york-united-states-of-america/software-engineer-ii-order-management-team-/JR102649,To Apply,Resume_Finance_2026,,,"New York, New York, United States of America"
Apex Fintech Solutions,Finance,Product Manager I (Cloud Platform),https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/product-manager-i-cloud-platform-/JR102723,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Platform Engineer - Crypto,https://careers.peak6.com/jobs/engineering/la-portland-dallas-austin-seattle-chicago-ny-/platform-engineer-crypto/4376522,To Apply,Resume_Finance_2026,,,"LA, Portland, Dallas, Austin, Seattle, Chicago, NY "
Apex Fintech Solutions,Finance,Software Engineer - Campus Entry-Level,https://careers.peak6.com/jobs/technology-management/chicago-il-new-york-ny-austin-tx/software-engineer-campus-entry-level/4449643,To Apply,Resume_Finance_2026,,,"Chicago, IL, New York, NY, Austin, TX"
Apex Fintech Solutions,Finance,Senior Software Engineer (Back Office Product Team),https://careers.peak6.com/jobs/engineering/chicago-austin/senior-software-engineer-back-office-product-team-/4009721,To Apply,Resume_Finance_2026,,,"Chicago, Austin"
Apex Fintech Solutions,Finance,Platform Support Manager,https://careers.peak6.com/jobs/sales-customer-support/austin-texas-united-states-of-america/platform-support-manager/JR100802,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Software Engineer - Leadership Development Program,https://careers.peak6.com/jobs/engineering/austin-tx-chicago-il/software-engineer-leadership-development-program/4555677,To Apply,Resume_Finance_2026,,,"Austin, TX / Chicago, IL"
Apex Fintech Solutions,Finance,Network Engineer,https://careers.peak6.com/jobs/engineering/glenview-il-new-york-ny/network-engineer/4205211,To Apply,Resume_Finance_2026,,,"Glenview, IL / New York, NY"
Apex Fintech Solutions,Finance,Senior DevOps Engineer,https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/senior-devops-engineer/JR100818,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Staff Software Engineer - Crypto,https://careers.peak6.com/jobs/engineering/chicago-portland-dallas-austin-new-york-remote/staff-software-engineer-crypto/4299542,To Apply,Resume_Finance_2026,,,"Chicago, Portland, Dallas, Austin, New York, Remote"
Apex Fintech Solutions,Finance,Staff Systems Engineer,https://careers.peak6.com/jobs/information-technology/austin-texas-united-states-of-america/staff-systems-engineer/JR100987,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,"Manager, Software Engineering (Front End)",https://careers.peak6.com/jobs/engineering/austin-tx/manager-software-engineering-front-end-/4799027,To Apply,Resume_Finance_2026,,,"Austin, TX"
Apex Fintech Solutions,Finance,Senior Software Engineer (Data Team),https://careers.peak6.com/jobs/engineering/chicago-austin/senior-software-engineer-data-team-/3764184,To Apply,Resume_Finance_2026,,,"Chicago, Austin"
Apex Fintech Solutions,Finance,Python Software Engineer,https://careers.peak6.com/jobs/https-careers-peak6-com-jobs-engineering-chicago-new-york-austin-python-software-engineer-3662616-gh_jid-3662616-,To Apply,Resume_Finance_2026,,,"Chicago, New York, Austin"
Apex Fintech Solutions,Finance,Software Engineer II (Derived Data Team),https://careers.peak6.com/jobs/engineering/chicago-new-york-austin/software-engineer-ii-derived-data-team-/2522573,To Apply,Resume_Finance_2026,,,"Chicago, New York, Austin"
Apex Fintech Solutions,Finance,Senior Linux Systems Engineer,https://careers.peak6.com/jobs/information-technology/chicago-new-york-austin/senior-linux-systems-engineer/1909710,To Apply,Resume_Finance_2026,,,"Chicago, New York, Austin"
Apex Fintech Solutions,Finance,Software Engineer II (Core Team),https://careers.peak6.com/jobs/engineering/chicago-austin/software-engineer-ii-core-team-/2458812,To Apply,Resume_Finance_2026,,,"Chicago, Austin"
Apex Fintech Solutions,Finance,Senior Python Software Engineer,https://careers.peak6.com/jobs/engineering/chicago-austin/senior-python-software-engineer/3662616,To Apply,Resume_Finance_2026,,,"Chicago, Austin"
Apex Fintech Solutions,Finance,"Software Engineer II, Core Services",https://careers.peak6.com/jobs/engineering/portland-or-austin-tx-dallas-tx-chicago-il/software-engineer-ii-core-services/3486030,To Apply,Resume_Finance_2026,,,"Portland, OR / Austin, TX / Dallas, TX / Chicago, IL"
Apex Fintech Solutions,Finance,Senior Go Software Engineer,https://careers.peak6.com/jobs/engineering/chicago-austin/senior-go-software-engineer/3662674,To Apply,Resume_Finance_2026,,,"Chicago, Austin"
Apex Fintech Solutions,Finance,Go Software Engineer,https://careers.peak6.com/jobs/https-careers-peak6-com-jobs-engineering-chicago-new-york-austin-go-software-engineer-3662674-gh_jid-3662674-,To Apply,Resume_Finance_2026,,,"Chicago, New York, Austin"
Apex Fintech Solutions,Finance,Java Software Engineer,https://careers.peak6.com/jobs/https-careers-peak6-com-jobs-engineering-chicago-new-york-austin-java-software-engineer-3662563-gh_jid-3662563-,To Apply,Resume_Finance_2026,,,"Chicago, New York, Austin"
Apex Fintech Solutions,Finance,"Senior Backend Engineer (Java, Python)",https://careers.peak6.com/jobs/technology-management/austin-chicago-portland-dallas-new-york/senior-backend-engineer-java-python-/3611410,To Apply,Resume_Finance_2026,,,"Austin, Chicago, Portland, Dallas, New York"
Apex Fintech Solutions,Finance,Software Engineer II (Advisory),https://careers.peak6.com/jobs/engineering/austin-texas/software-engineer-ii-advisory-/4625262,To Apply,Resume_Finance_2026,,,"Austin, Texas"
Apex Fintech Solutions,Finance,Senior Software Engineer (Java or Python or GO),https://careers.peak6.com/jobs/engineering/austin-chicago-portland-dallas-new-york/senior-software-engineer-java-or-python-or-go-/3592535,To Apply,Resume_Finance_2026,,,"Austin, Chicago, Portland, Dallas, New York"
Apex Fintech Solutions,Finance,"Vice President, Software Engineering",https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/vice-president-software-engineering/JR103073,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Software Engineer Intern,https://careers.peak6.com/jobs/business-operation-services/austin-texas-united-states-of-america/software-engineer-intern/JR102453,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Senior Platform Engineer,https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/senior-platform-engineer/JR102253,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Principal Software Engineer,https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/principal-software-engineer/JR102646,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Staff Software Engineer - Applied AI,https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/staff-software-engineer-applied-ai/JR102422,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Associate Software Engineer,https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/associate-software-engineer/JR101903,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Staff Site Reliability Engineer,https://careers.peak6.com/jobs/engineering/portland-or-austin-tx-dallas-tx/staff-site-reliability-engineer/4469423,To Apply,Resume_Finance_2026,,,"Portland, OR / Austin, TX / Dallas, TX"
Apex Fintech Solutions,Finance,Staff Technical Program Manager (Infrastructure),https://careers.peak6.com/jobs/information-technology/austin-texas-united-states-of-america/staff-technical-program-manager-infrastructure-/JR101436,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Senior C++ Software Engineer,https://careers.peak6.com/jobs/engineering/chicago-new-york-austin/senior-c-software-engineer/3706111,To Apply,Resume_Finance_2026,,,"Chicago, New York, Austin"
Apex Fintech Solutions,Finance,Software Engineer II - Full-Stack,https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/software-engineer-ii-full-stack/JR101441,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Software Engineer II - Full Stack Developer,https://careers.peak6.com/jobs/technology-management/sunrise-fl-chicago-il-austin-tx-jacksonville-fl/software-engineer-ii-full-stack-developer/4289631,To Apply,Resume_Finance_2026,,,"Sunrise, FL, Chicago, IL, Austin, TX, Jacksonville, FL"
Apex Fintech Solutions,Finance,C++ Software Engineer,https://careers.peak6.com/jobs/engineering/chicago-new-york-austin/c-software-engineer/3706141,To Apply,Resume_Finance_2026,,,"Chicago, New York, Austin"
Apex Fintech Solutions,Finance,IT DevOps Engineer,https://careers.peak6.com/jobs/information-technology/austin-texas-united-states-of-america/it-devops-engineer/JR103341,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Senior Software Engineer (Applications Team),https://careers.peak6.com/jobs/engineering/chicago-austin/senior-software-engineer-applications-team-/4360647,To Apply,Resume_Finance_2026,,,"Chicago, Austin"
Apex Fintech Solutions,Finance,"Sr. Analyst, Platform and Data Operations",https://careers.peak6.com/jobs/trading-clearing-services/remote-united-states-of-america/sr-analyst-platform-and-data-operations/JR102722,To Apply,Resume_Finance_2026,,,"Remote, United States of America"
Apex Fintech Solutions,Finance,"Software Engineer, Educational Technology ",https://careers.peak6.com/jobs/engineering/austin-chicago-/software-engineer-educational-technology-/4066953,To Apply,Resume_Finance_2026,,,"Austin, Chicago "
Apex Fintech Solutions,Finance,Front Office Software Engineer (Trading Applications),https://careers.peak6.com/jobs/engineering/chicago-new-york-austin/front-office-software-engineer-trading-applications-/3183183,To Apply,Resume_Finance_2026,,,"Chicago, New York, Austin"
Apex Fintech Solutions,Finance,Front Office Senior Software Engineer (Trading Applications),https://careers.peak6.com/jobs/engineering/chicago-austin/front-office-senior-software-engineer-trading-applications-/3183184,To Apply,Resume_Finance_2026,,,"Chicago, Austin"
Apex Fintech Solutions,Finance,Senior Software Engineer - Apex Crypto (remote),https://careers.peak6.com/jobs/engineering/dallas-portland-austin-chicago-miami/senior-software-engineer-apex-crypto-remote-/3125874,To Apply,Resume_Finance_2026,,,"dallas, portland, austin, chicago, miami"
Apex Fintech Solutions,Finance,Linux Systems Engineer,https://careers.peak6.com/jobs/information-technology/chicago-new-york-austin/linux-systems-engineer/3080495,To Apply,Resume_Finance_2026,,,"Chicago, New York, Austin"
Apex Fintech Solutions,Finance,Staff Platform Engineer,https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/staff-platform-engineer/JR102354,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,"Sr Manager, Software Engineering (Trading Execution)",https://careers.peak6.com/jobs/technology/new-york-new-york-united-states-of-america/sr-manager-software-engineering-trading-execution-/JR101894,To Apply,Resume_Finance_2026,,,"New York, New York, United States of America"
Apex Fintech Solutions,Finance,Principal Cloud Software Engineer,https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/principal-cloud-software-engineer/JR100659,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Software Engineer,https://careers.peak6.com/jobs/engineering/austin-chicago-/software-engineer/3891192,To Apply,Resume_Finance_2026,,,"Austin, Chicago "
Apex Fintech Solutions,Finance,"Manager, Software Engineering",https://careers.peak6.com/jobs/engineering/austin-texas-/manager-software-engineering/4546019,To Apply,Resume_Finance_2026,,,"Austin, Texas "
Apex Fintech Solutions,Finance,Senior Windows Systems Engineer,https://careers.peak6.com/jobs/information-technology/chicago-austin/senior-windows-systems-engineer/4566643,To Apply,Resume_Finance_2026,,,"Chicago, Austin"
Apex Fintech Solutions,Finance,DevOps Engineer (Advisory),https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/devops-engineer-advisory-/JR101097,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Senior Software Engineer (Core Team),https://careers.peak6.com/jobs/https-careers-peak6-com-jobs-engineering-chicago-new-york-austin-senior-software-engineer-core-team-2458812-gh_jid-2458812-,To Apply,Resume_Finance_2026,,,"Chicago, New York, Austin"
Apex Fintech Solutions,Finance,Software Engineer (Execution Team),https://careers.peak6.com/jobs/engineering/chicago-new-york-austin/software-engineer-execution-team-/2687665,To Apply,Resume_Finance_2026,,,"Chicago, New York, Austin"
Apex Fintech Solutions,Finance,Platform Engineer ,https://careers.peak6.com/jobs/engineering/chicago-il-austin-tx-dallas-tx-new-york-ny-portland-or/platform-engineer-/4295884,To Apply,Resume_Finance_2026,,,"Chicago, IL / Austin, TX / Dallas, TX / New York, NY / Portland, OR"
Apex Fintech Solutions,Finance,Staff Software Engineer (Platform Team),https://careers.peak6.com/jobs/https-careers-peak6-com-jobs-engineering-chicago-new-york-austin-staff-software-engineer-platform-team-2252945-gh_jid-2252945-,To Apply,Resume_Finance_2026,,,"Chicago, New York, Austin"
Apex Fintech Solutions,Finance,Staff Software Engineer (Execution Team),https://careers.peak6.com/jobs/engineering/chicago-new-york-austin/staff-software-engineer-execution-team-/2182456,To Apply,Resume_Finance_2026,,,"Chicago, New York, Austin"
Apex Fintech Solutions,Finance,Software Engineer II (Execution Team),https://careers.peak6.com/jobs/engineering/chicago-new-york-austin/software-engineer-ii-execution-team-/2687644,To Apply,Resume_Finance_2026,,,"Chicago, New York, Austin"
Apex Fintech Solutions,Finance,"Software Engineer II, Education Technology",https://careers.peak6.com/jobs/engineering/austin-/software-engineer-ii-education-technology/3648776,To Apply,Resume_Finance_2026,,,Austin 
Apex Fintech Solutions,Finance,Senior Software Engineer (Execution Team),https://careers.peak6.com/jobs/engineering/chicago-austin/senior-software-engineer-execution-team-/2687664,To Apply,Resume_Finance_2026,,,"Chicago, Austin"
Apex Fintech Solutions,Finance,C++ Software Engineer II,https://careers.peak6.com/jobs/engineering/chicago-new-york-austin/c-software-engineer-ii/3706138,To Apply,Resume_Finance_2026,,,"Chicago, New York, Austin"
Apex Fintech Solutions,Finance,Staff C++ Software Engineer ,https://careers.peak6.com/jobs/engineering/chicago-new-york-austin/staff-c-software-engineer-/3706123,To Apply,Resume_Finance_2026,,,"Chicago, New York, Austin"
Apex Fintech Solutions,Finance,Senior Java Software Engineer,https://careers.peak6.com/jobs/engineering/chicago-austin/senior-java-software-engineer/3662563,To Apply,Resume_Finance_2026,,,"Chicago, Austin"
Apex Fintech Solutions,Finance,Senior Software Engineer (Backend),https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/senior-software-engineer-backend-/JR101111,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,"Director, Software Engineering (Advisory)",https://careers.peak6.com/jobs/engineering/austin-tx-dallas-tx/director-software-engineering-advisory-/4802918,To Apply,Resume_Finance_2026,,,"Austin, TX / Dallas, TX"
